,fecha,dia_inicio,dia_cuarentena_dnu260,osm_admin_level_2,osm_admin_level_4,osm_admin_level_8,tot_casosconf,nue_casosconf_diff,tot_fallecidos,nue_fallecidos_diff,tot_recuperados,tot_terapia,test_RT-PCR_negativos,test_RT-PCR_total,transmision_tipo,informe_tipo,informe_link,observacion,covid19argentina_admin_level_4
8150,13/3/2021,374,,,Formosa,,2190582,19.0,53627,,,,,,,,,,
8151,13/3/2021,374,,,Jujuy,,2190609,27.0,53630,3.0,,,,,,,,,
8152,13/3/2021,374,,,La Pampa,,2190704,95.0,53630,,,,,,,,,,
8153,13/3/2021,374,,,La Rioja,,2190723,19.0,53631,1.0,,,,,,,,,
8154,13/3/2021,374,,,Mendoza,,2190858,135.0,53633,2.0,,,,,,,,,
8155,13/3/2021,374,,,Misiones,,2190977,119.0,53636,3.0,,,,,,,,,
8156,13/3/2021,374,,,Neuquén,,2191060,83.0,53636,,,,,,,,,,
8157,13/3/2021,374,,,Río Negro,,2191096,36.0,53638,2.0,,,,,,,,,
8158,13/3/2021,374,,,Salta,,2191236,140.0,53640,2.0,,,,,,,,,
8159,13/3/2021,374,,,San Juan,,2191247,11.0,53640,,,,,,,,,,
8160,13/3/2021,374,,,San Luis,,2191248,1.0,53640,,,,,,,,,,
8161,13/3/2021,374,,,Santa Cruz,,2191347,99.0,53643,3.0,,,,,,,,,
8162,13/3/2021,374,,,Santa Fe,,2191818,471.0,53644,1.0,,,,,,,,,
8163,13/3/2021,374,,,Santiago del Estero,,2191889,71.0,53646,2.0,,,,,,,,,
8164,13/3/2021,374,,,Tierra del Fuego,,2191901,12.0,53646,,,,,,,,,,
8165,13/3/2021,374,,,Tucumán,,2192025,124.0,53646,,,,,,,,,,
8166,13/3/2021,374,,,Indeterminado,,2192025,0.0,53646,0.0,,,,,,,,,
8167,14/3/2021,375,,,Buenos Aires,,2193564,1539.0,53658,12.0,,,,,,,,,
8168,14/3/2021,375,,,CABA,,2194120,556.0,53661,3.0,,,,,,,,,
8169,14/3/2021,375,,,Catamarca,,2194173,53.0,53661,,,,,,,,,,
8170,14/3/2021,375,,,Chaco,,2194260,87.0,53661,,,,,,,,,,
8171,14/3/2021,375,,,Chubut,,2194283,23.0,53661,,,,,,,,,,
8172,14/3/2021,375,,,Córdoba,,2194564,281.0,53663,2.0,,,,,,,,,
8173,14/3/2021,375,,,Corrientes,,2194685,121.0,53663,,,,,,,,,,
8174,14/3/2021,375,,,Entre Ríos,,2194747,62.0,53663,,,,,,,,,,
8175,14/3/2021,375,,,Formosa,,2194792,45.0,53663,,,,,,,,,,
8176,14/3/2021,375,,,Jujuy,,2194861,69.0,53667,4.0,,,,,,,,,
8177,14/3/2021,375,,,La Pampa,,2194888,27.0,53667,,,,,,,,,,
8178,14/3/2021,375,,,La Rioja,,2194918,30.0,53667,,,,,,,,,,
8179,14/3/2021,375,,,Mendoza,,2194978,60.0,53667,,,,,,,,,,
8180,14/3/2021,375,,,Misiones,,2195100,122.0,53667,,,,,,,,,,
8181,14/3/2021,375,,,Neuquén,,2195172,72.0,53667,,,,,,,,,,
8182,14/3/2021,375,,,Río Negro,,2195209,37.0,53667,,,,,,,,,,
8183,14/3/2021,375,,,Salta,,2195244,35.0,53669,2.0,,,,,,,,,
8184,14/3/2021,375,,,San Juan,,2195248,4.0,53669,,,,,,,,,,
8185,14/3/2021,375,,,San Luis,,2195250,2.0,53669,,,,,,,,,,
8186,14/3/2021,375,,,Santa Cruz,,2195311,61.0,53670,1.0,,,,,,,,,
8187,14/3/2021,375,,,Santa Fe,,2195501,190.0,53670,,,,,,,,,,
8188,14/3/2021,375,,,Santiago del Estero,,2195579,78.0,53670,,,,,,,,,,
8189,14/3/2021,375,,,Tierra del Fuego,,2195613,34.0,53670,,,,,,,,,,
8190,14/3/2021,375,,,Tucumán,,2195722,109.0,53670,,,,,,,,,,
8191,14/3/2021,375,,,Indeterminado,,2195722,0.0,53670,0.0,,,,,,,,,
8192,15/3/2021,376,,,Buenos Aires,,2198332,2610.0,53775,105.0,,,,,,,,,
8193,15/3/2021,376,,,CABA,,2199418,1086.0,53784,9.0,,,,,,,,,
8194,15/3/2021,376,,,Catamarca,,2199509,91.0,53784,,,,,,,,,,
8195,15/3/2021,376,,,Chaco,,2199629,120.0,53785,1.0,,,,,,,,,
8196,15/3/2021,376,,,Chubut,,2199752,123.0,53788,3.0,,,,,,,,,
8197,15/3/2021,376,,,Córdoba,,2200135,383.0,53794,6.0,,,,,,,,,
8198,15/3/2021,376,,,Corrientes,,2200204,69.0,53794,,,,,,,,,,
8199,15/3/2021,376,,,Entre Ríos,,2200325,121.0,53801,7.0,,,,,,,,,
8200,15/3/2021,376,,,Formosa,,2200357,32.0,53801,,,,,,,,,,
8201,15/3/2021,376,,,Jujuy,,2200385,28.0,53805,4.0,,,,,,,,,
8202,15/3/2021,376,,,La Pampa,,2200499,114.0,53811,6.0,,,,,,,,,
8203,15/3/2021,376,,,La Rioja,,2200513,14.0,53811,,,,,,,,,,
8204,15/3/2021,376,,,Mendoza,,2200638,125.0,53814,3.0,,,,,,,,,
8205,15/3/2021,376,,,Misiones,,2200756,118.0,53815,1.0,,,,,,,,,
8206,15/3/2021,376,,,Neuquén,,2200879,123.0,53815,,,,,,,,,,
8207,15/3/2021,376,,,Río Negro,,2200973,94.0,53818,3.0,,,,,,,,,
8208,15/3/2021,376,,,Salta,,2201036,63.0,53821,3.0,,,,,,,,,
8209,15/3/2021,376,,,San Juan,,2201105,69.0,53821,,,,,,,,,,
8210,15/3/2021,376,,,San Luis,,2201106,1.0,53821,,,,,,,,,,
8211,15/3/2021,376,,,Santa Cruz,,2201190,84.0,53822,1.0,,,,,,,,,
8212,15/3/2021,376,,,Santa Fe,,2201523,333.0,53836,14.0,,,,,,,,,
8213,15/3/2021,376,,,Santiago del Estero,,2201594,71.0,53836,,,,,,,,,,
8214,15/3/2021,376,,,Tierra del Fuego,,2201629,35.0,53836,,,,,,,,,,
8215,15/3/2021,376,,,Tucumán,,2201886,257.0,53836,,,,,,,,,,
8216,15/3/2021,376,,,Indeterminado,,2201886,0.0,53834,-2.0,,,,,,,,,
8217,16/3/2021,377,,,Buenos Aires,,2205648,3762.0,53973,139.0,,,,,,,,,
8218,16/3/2021,377,,,CABA,,2206615,967.0,53980,7.0,,,,,,,,,
8219,16/3/2021,377,,,Catamarca,,2206742,127.0,53980,,,,,,,,,,
8220,16/3/2021,377,,,Chaco,,2206866,124.0,53981,1.0,,,,,,,,,
8221,16/3/2021,377,,,Chubut,,2206966,100.0,53982,1.0,,,,,,,,,
8222,16/3/2021,377,,,Córdoba,,2207775,809.0,53998,16.0,,,,,,,,,
8223,16/3/2021,377,,,Corrientes,,2207943,168.0,53998,,,,,,,,,,
8224,16/3/2021,377,,,Entre Ríos,,2208143,200.0,54001,3.0,,,,,,,,,
8225,16/3/2021,377,,,Formosa,,2208170,27.0,54001,,,,,,,,,,
8226,16/3/2021,377,,,Jujuy,,2208224,54.0,54002,1.0,,,,,,,,,
8227,16/3/2021,377,,,La Pampa,,2208338,114.0,54002,,,,,,,,,,
8228,16/3/2021,377,,,La Rioja,,2208355,17.0,54004,2.0,,,,,,,,,
8229,16/3/2021,377,,,Mendoza,,2208520,165.0,54006,2.0,,,,,,,,,
8230,16/3/2021,377,,,Misiones,,2208621,101.0,54009,3.0,,,,,,,,,
8231,16/3/2021,377,,,Neuquén,,2208748,127.0,54009,,,,,,,,,,
8232,16/3/2021,377,,,Río Negro,,2208863,115.0,54012,3.0,,,,,,,,,
8233,16/3/2021,377,,,Salta,,2208994,131.0,54017,5.0,,,,,,,,,
8234,16/3/2021,377,,,San Juan,,2209068,74.0,54018,1.0,,,,,,,,,
8235,16/3/2021,377,,,San Luis,,2209069,1.0,54018,,,,,,,,,,
8236,16/3/2021,377,,,Santa Cruz,,2209174,105.0,54019,1.0,,,,,,,,,
8237,16/3/2021,377,,,Santa Fe,,2209757,583.0,54036,17.0,,,,,,,,,
8238,16/3/2021,377,,,Santiago del Estero,,2209833,76.0,54036,,,,,,,,,,
8239,16/3/2021,377,,,Tierra del Fuego,,2209851,18.0,54036,,,,,,,,,,
8240,16/3/2021,377,,,Tucumán,,2210121,270.0,54036,,,,,,,,,,
8241,16/3/2021,377,,,Indeterminado,,2210121,0.0,54036,0.0,,,,,,,,,
8242,17/3/2021,378,,,Buenos Aires,,2213717,3596.0,54111,75.0,,,,,,,,,
8243,17/3/2021,378,,,CABA,,2214646,929.0,54123,12.0,,,,,,,,,
8244,17/3/2021,378,,,Catamarca,,2214758,112.0,54123,,,,,,,,,,
8245,17/3/2021,378,,,Chaco,,2214897,139.0,54127,4.0,,,,,,,,,
8246,17/3/2021,378,,,Chubut,,2215023,126.0,54127,,,,,,,,,,
8247,17/3/2021,378,,,Córdoba,,2215804,781.0,54139,12.0,,,,,,,,,
8248,17/3/2021,378,,,Corrientes,,2216068,264.0,54139,,,,,,,,,,
8249,17/3/2021,378,,,Entre Ríos,,2216271,203.0,54149,10.0,,,,,,,,,
8250,17/3/2021,378,,,Formosa,,2216292,21.0,54152,3.0,,,,,,,,,
8251,17/3/2021,378,,,Jujuy,,2216367,75.0,54157,5.0,,,,,,,,,
8252,17/3/2021,378,,,La Pampa,,2216527,160.0,54160,3.0,,,,,,,,,
8253,17/3/2021,378,,,La Rioja,,2216528,1.0,54160,,,,,,,,,,
8254,17/3/2021,378,,,Mendoza,,2216677,149.0,54162,2.0,,,,,,,,,
8255,17/3/2021,378,,,Misiones,,2216818,141.0,54166,4.0,,,,,,,,,
8256,17/3/2021,378,,,Neuquén,,2216949,131.0,54177,11.0,,,,,,,,,
8257,17/3/2021,378,,,Río Negro,,2217059,110.0,54183,6.0,,,,,,,,,
8258,17/3/2021,378,,,Salta,,2217182,123.0,54185,2.0,,,,,,,,,
8259,17/3/2021,378,,,San Juan,,2217256,74.0,54186,1.0,,,,,,,,,
8260,17/3/2021,378,,,San Luis,,2217260,4.0,54187,1.0,,,,,,,,,
8261,17/3/2021,378,,,Santa Cruz,,2217402,142.0,54187,,,,,,,,,,
8262,17/3/2021,378,,,Santa Fe,,2217998,596.0,54230,43.0,,,,,,,,,
8263,17/3/2021,378,,,Santiago del Estero,,2218106,108.0,54230,,,,,,,,,,
8264,17/3/2021,378,,,Tierra del Fuego,,2218139,33.0,54230,,,,,,,,,,
8265,17/3/2021,378,,,Tucumán,,2218425,286.0,54231,1.0,,,,,,,,,
8266,17/3/2021,378,,,Indeterminado,,2218425,0.0,54231,0.0,,,,,,,,,
8267,18/3/2021,379,,,Buenos Aires,,2222008,3583.0,54306,75.0,,,,,,,,,
8268,18/3/2021,379,,,CABA,,2222924,916.0,54338,32.0,,,,,,,,,
8269,18/3/2021,379,,,Catamarca,,2223025,101.0,54338,,,,,,,,,,
8270,18/3/2021,379,,,Chaco,,2223206,181.0,54341,3.0,,,,,,,,,
8271,18/3/2021,379,,,Chubut,,2223297,91.0,54342,1.0,,,,,,,,,
8272,18/3/2021,379,,,Córdoba,,2224006,709.0,54347,5.0,,,,,,,,,
8273,18/3/2021,379,,,Corrientes,,2224324,318.0,54353,6.0,,,,,,,,,
8274,18/3/2021,379,,,Entre Ríos,,2224535,211.0,54355,2.0,,,,,,,,,
8275,18/3/2021,379,,,Formosa,,2224548,13.0,54355,,,,,,,,,,
8276,18/3/2021,379,,,Jujuy,,2224600,52.0,54355,,,,,,,,,,
8277,18/3/2021,379,,,La Pampa,,2224683,83.0,54355,,,,,,,,,,
8278,18/3/2021,379,,,La Rioja,,2224736,53.0,54355,,,,,,,,,,
8279,18/3/2021,379,,,Mendoza,,2224954,218.0,54357,2.0,,,,,,,,,
8280,18/3/2021,379,,,Misiones,,2225086,132.0,54359,2.0,,,,,,,,,
8281,18/3/2021,379,,,Neuquén,,2225243,157.0,54360,1.0,,,,,,,,,
8282,18/3/2021,379,,,Río Negro,,2225362,119.0,54361,1.0,,,,,,,,,
8283,18/3/2021,379,,,Salta,,2225507,145.0,54362,1.0,,,,,,,,,
8284,18/3/2021,379,,,San Juan,,2225594,87.0,54362,,,,,,,,,,
8285,18/3/2021,379,,,San Luis,,2225606,12.0,54366,4.0,,,,,,,,,
8286,18/3/2021,379,,,Santa Cruz,,2225751,145.0,54371,5.0,,,,,,,,,
8287,18/3/2021,379,,,Santa Fe,,2226237,486.0,54386,15.0,,,,,,,,,
8288,18/3/2021,379,,,Santiago del Estero,,2226347,110.0,54386,,,,,,,,,,
8289,18/3/2021,379,,,Tierra del Fuego,,2226397,50.0,54386,,,,,,,,,,
8290,18/3/2021,379,,,Tucumán,,2226753,356.0,54386,,,,,,,,,,
8291,18/3/2021,379,,,Indeterminado,,2226753,0.0,54363,-23.0,,,,,,,,,
8292,19/3/2021,380,,,Buenos Aires,,2230295,3542.0,54395,32.0,,,,,,,,,
8293,19/3/2021,380,,,CABA,,2231179,884.0,54403,8.0,,,,,,,,,
8294,19/3/2021,380,,,Catamarca,,2231295,116.0,54403,,,,,,,,,,
8295,19/3/2021,380,,,Chaco,,2231461,166.0,54404,1.0,,,,,,,,,
8296,19/3/2021,380,,,Chubut,,2231588,127.0,54406,2.0,,,,,,,,,
8297,19/3/2021,380,,,Córdoba,,2232271,683.0,54415,9.0,,,,,,,,,
8298,19/3/2021,380,,,Corrientes,,2232628,357.0,54420,5.0,,,,,,,,,
8299,19/3/2021,380,,,Entre Ríos,,2232869,241.0,54423,3.0,,,,,,,,,
8300,19/3/2021,380,,,Formosa,,2232894,25.0,54425,2.0,,,,,,,,,
8301,19/3/2021,380,,,Jujuy,,2232945,51.0,54429,4.0,,,,,,,,,
8302,19/3/2021,380,,,La Pampa,,2233013,68.0,54430,1.0,,,,,,,,,
8303,19/3/2021,380,,,La Rioja,,2233039,26.0,54430,,,,,,,,,,
8304,19/3/2021,380,,,Mendoza,,2233252,213.0,54430,,,,,,,,,,
8305,19/3/2021,380,,,Misiones,,2233371,119.0,54435,5.0,,,,,,,,,
8306,19/3/2021,380,,,Neuquén,,2233530,159.0,54437,2.0,,,,,,,,,
8307,19/3/2021,380,,,Río Negro,,2233600,70.0,54439,2.0,,,,,,,,,
8308,19/3/2021,380,,,Salta,,2233660,60.0,54446,7.0,,,,,,,,,
8309,19/3/2021,380,,,San Juan,,2233752,92.0,54448,2.0,,,,,,,,,
8310,19/3/2021,380,,,San Luis,,2233767,15.0,54460,12.0,,,,,,,,,
8311,19/3/2021,380,,,Santa Cruz,,2233900,133.0,54464,4.0,,,,,,,,,
8312,19/3/2021,380,,,Santa Fe,,2234422,522.0,54469,5.0,,,,,,,,,
8313,19/3/2021,380,,,Santiago del Estero,,2234536,114.0,54470,1.0,,,,,,,,,
8314,19/3/2021,380,,,Tierra del Fuego,,2234574,38.0,54470,,,,,,,,,,
8315,19/3/2021,380,,,Tucumán,,2234913,339.0,54476,6.0,,,,,,,,,
8316,19/3/2021,380,,,Indeterminado,,2234913,0.0,54475,-1.0,,,,,,,,,
8317,20/3/2021,381,,,Buenos Aires,,2238095,3182.0,54487,12.0,,,,,,,,,
8318,20/3/2021,381,,,CABA,,2238937,842.0,54488,1.0,,,,,,,,,
8319,20/3/2021,381,,,Catamarca,,2239010,73.0,54488,,,,,,,,,,
8320,20/3/2021,381,,,Chaco,,2239180,170.0,54490,2.0,,,,,,,,,
8321,20/3/2021,381,,,Chubut,,2239215,35.0,54490,,,,,,,,,,
8322,20/3/2021,381,,,Córdoba,,2239765,550.0,54492,2.0,,,,,,,,,
8323,20/3/2021,381,,,Corrientes,,2240000,235.0,54493,1.0,,,,,,,,,
8324,20/3/2021,381,,,Entre Ríos,,2240150,150.0,54493,,,,,,,,,,
8325,20/3/2021,381,,,Formosa,,2240154,4.0,54493,,,,,,,,,,
8326,20/3/2021,381,,,Jujuy,,2240186,32.0,54498,5.0,,,,,,,,,
8327,20/3/2021,381,,,La Pampa,,2240250,64.0,54498,,,,,,,,,,
8328,20/3/2021,381,,,La Rioja,,2240277,27.0,54498,,,,,,,,,,
8329,20/3/2021,381,,,Mendoza,,2240417,140.0,54498,,,,,,,,,,
8330,20/3/2021,381,,,Misiones,,2240510,93.0,54498,,,,,,,,,,
8331,20/3/2021,381,,,Neuquén,,2240598,88.0,54499,1.0,,,,,,,,,
8332,20/3/2021,381,,,Río Negro,,2240681,83.0,54501,2.0,,,,,,,,,
8333,20/3/2021,381,,,Salta,,2240796,115.0,54516,15.0,,,,,,,,,
8334,20/3/2021,381,,,San Juan,,2240837,41.0,54516,,,,,,,,,,
8335,20/3/2021,381,,,San Luis,,2240838,1.0,54516,,,,,,,,,,
8336,20/3/2021,381,,,Santa Cruz,,2240988,150.0,54517,1.0,,,,,,,,,
8337,20/3/2021,381,,,Santa Fe,,2241390,402.0,54517,,,,,,,,,,
8338,20/3/2021,381,,,Santiago del Estero,,2241485,95.0,54517,,,,,,,,,,
8339,20/3/2021,381,,,Tierra del Fuego,,2241511,26.0,54517,,,,,,,,,,
8340,20/3/2021,381,,,Tucumán,,2241739,228.0,54517,,,,,,,,,,
8341,20/3/2021,381,,,Indeterminado,,2241739,0.0,54517,0.0,,,,,,,,,
8342,21/3/2021,382,,,Buenos Aires,,2243396,1657.0,54529,12.0,,,,,,,,,
8343,21/3/2021,382,,,CABA,,2244019,623.0,54532,3.0,,,,,,,,,
8344,21/3/2021,382,,,Catamarca,,2244071,52.0,54532,,,,,,,,,,
8345,21/3/2021,382,,,Chaco,,2244191,120.0,54533,1.0,,,,,,,,,
8346,21/3/2021,382,,,Chubut,,2244208,17.0,54533,,,,,,,,,,
8347,21/3/2021,382,,,Córdoba,,2244613,405.0,54534,1.0,,,,,,,,,
8348,21/3/2021,382,,,Corrientes,,2244709,96.0,54534,,,,,,,,,,
8349,21/3/2021,382,,,Entre Ríos,,2244836,127.0,54537,3.0,,,,,,,,,
8350,21/3/2021,382,,,Formosa,,2244842,6.0,54537,,,,,,,,,,
8351,21/3/2021,382,,,Jujuy,,2244893,51.0,54537,,,,,,,,,,
8352,21/3/2021,382,,,La Pampa,,2244939,46.0,54537,,,,,,,,,,
8353,21/3/2021,382,,,La Rioja,,2244960,21.0,54537,,,,,,,,,,
8354,21/3/2021,382,,,Mendoza,,2245033,73.0,54537,,,,,,,,,,
8355,21/3/2021,382,,,Misiones,,2245154,121.0,54537,,,,,,,,,,
8356,21/3/2021,382,,,Neuquén,,2245214,60.0,54543,6.0,,,,,,,,,
8357,21/3/2021,382,,,Río Negro,,2245237,23.0,54544,1.0,,,,,,,,,
8358,21/3/2021,382,,,Salta,,2245279,42.0,54544,,,,,,,,,,
8359,21/3/2021,382,,,San Juan,,2245283,4.0,54544,,,,,,,,,,
8360,21/3/2021,382,,,San Luis,,2245283,0.0,54544,,,,,,,,,,
8361,21/3/2021,382,,,Santa Cruz,,2245329,46.0,54544,,,,,,,,,,
8362,21/3/2021,382,,,Santa Fe,,2245572,243.0,54545,1.0,,,,,,,,,
8363,21/3/2021,382,,,Santiago del Estero,,2245642,70.0,54545,,,,,,,,,,
8364,21/3/2021,382,,,Tierra del Fuego,,2245665,23.0,54545,,,,,,,,,,
8365,21/3/2021,382,,,Tucumán,,2245771,106.0,54545,,,,,,,,,,
8366,21/3/2021,382,,,Indeterminado,,2245771,0.0,54545,0.0,,,,,,,,,
8367,22/3/2021,383,,,Buenos Aires,,2248398,2627.0,54580,35.0,,,,,,,,,
8368,22/3/2021,383,,,CABA,,2249293,895.0,54610,30.0,,,,,,,,,
8369,22/3/2021,383,,,Catamarca,,2249354,61.0,54610,,,,,,,,,,
8370,22/3/2021,383,,,Chaco,,2249452,98.0,54613,3.0,,,,,,,,,
8371,22/3/2021,383,,,Chubut,,2249567,115.0,54613,,,,,,,,,,
8372,22/3/2021,383,,,Córdoba,,2250179,612.0,54620,7.0,,,,,,,,,
8373,22/3/2021,383,,,Corrientes,,2250358,179.0,54620,,,,,,,,,,
8374,22/3/2021,383,,,Entre Ríos,,2250531,173.0,54629,9.0,,,,,,,,,
8375,22/3/2021,383,,,Formosa,,2250553,22.0,54630,1.0,,,,,,,,,
8376,22/3/2021,383,,,Jujuy,,2250570,17.0,54632,2.0,,,,,,,,,
8377,22/3/2021,383,,,La Pampa,,2250637,67.0,54634,2.0,,,,,,,,,
8378,22/3/2021,383,,,La Rioja,,2250653,16.0,54635,1.0,,,,,,,,,
8379,22/3/2021,383,,,Mendoza,,2250776,123.0,54637,2.0,,,,,,,,,
8380,22/3/2021,383,,,Misiones,,2250883,107.0,54642,5.0,,,,,,,,,
8381,22/3/2021,383,,,Neuquén,,2251021,138.0,54645,3.0,,,,,,,,,
8382,22/3/2021,383,,,Río Negro,,2251121,100.0,54647,2.0,,,,,,,,,
8383,22/3/2021,383,,,Salta,,2251210,89.0,54658,11.0,,,,,,,,,
8384,22/3/2021,383,,,San Juan,,2251286,76.0,54660,2.0,,,,,,,,,
8385,22/3/2021,383,,,San Luis,,2251287,1.0,54664,4.0,,,,,,,,,
8386,22/3/2021,383,,,Santa Cruz,,2251385,98.0,54665,1.0,,,,,,,,,
8387,22/3/2021,383,,,Santa Fe,,2251821,436.0,54670,5.0,,,,,,,,,
8388,22/3/2021,383,,,Santiago del Estero,,2251899,78.0,54671,1.0,,,,,,,,,
8389,22/3/2021,383,,,Tierra del Fuego,,2251933,34.0,54671,,,,,,,,,,
8390,22/3/2021,383,,,Tucumán,,2252172,239.0,54671,,,,,,,,,,
8391,22/3/2021,383,,,Indeterminado,,2252172,0.0,54670,-1.0,,,,,,,,,
8392,23/3/2021,384,,,Buenos Aires,,2256549,4377.0,54730,60.0,,,,,,,,,
8393,23/3/2021,384,,,CABA,,2257729,1180.0,54741,11.0,,,,,,,,,
8394,23/3/2021,384,,,Catamarca,,2257812,83.0,54741,,,,,,,,,,
8395,23/3/2021,384,,,Chaco,,2257947,135.0,54743,2.0,,,,,,,,,
8396,23/3/2021,384,,,Chubut,,2258103,156.0,54772,29.0,,,,,,,,,
8397,23/3/2021,384,,,Córdoba,,2258920,817.0,54780,8.0,,,,,,,,,
8398,23/3/2021,384,,,Corrientes,,2259024,104.0,54781,1.0,,,,,,,,,
8399,23/3/2021,384,,,Entre Ríos,,2259203,179.0,54783,2.0,,,,,,,,,
8400,23/3/2021,384,,,Formosa,,2259235,32.0,54784,1.0,,,,,,,,,
8401,23/3/2021,384,,,Jujuy,,2259285,50.0,54788,4.0,,,,,,,,,
8402,23/3/2021,384,,,La Pampa,,2259379,94.0,54790,2.0,,,,,,,,,
8403,23/3/2021,384,,,La Rioja,,2259404,25.0,54790,,,,,,,,,,
8404,23/3/2021,384,,,Mendoza,,2259656,252.0,54793,3.0,,,,,,,,,
8405,23/3/2021,384,,,Misiones,,2259780,124.0,54795,2.0,,,,,,,,,
8406,23/3/2021,384,,,Neuquén,,2259923,143.0,54798,3.0,,,,,,,,,
8407,23/3/2021,384,,,Río Negro,,2260039,116.0,54805,7.0,,,,,,,,,
8408,23/3/2021,384,,,Salta,,2260171,132.0,54813,8.0,,,,,,,,,
8409,23/3/2021,384,,,San Juan,,2260263,92.0,54813,,,,,,,,,,
8410,23/3/2021,384,,,San Luis,,2260264,1.0,54814,1.0,,,,,,,,,
8411,23/3/2021,384,,,Santa Cruz,,2260384,120.0,54814,,,,,,,,,,
8412,23/3/2021,384,,,Santa Fe,,2261040,656.0,54816,2.0,,,,,,,,,
8413,23/3/2021,384,,,Santiago del Estero,,2261094,54.0,54820,4.0,,,,,,,,,
8414,23/3/2021,384,,,Tierra del Fuego,,2261136,42.0,54823,3.0,,,,,,,,,
8415,23/3/2021,384,,,Tucumán,,2261577,441.0,54823,,,,,,,,,,
8416,23/3/2021,384,,,Indeterminado,,2261577,0.0,54823,0.0,,,,,,,,,
8417,24/3/2021,385,,,Buenos Aires,,2265479,3902.0,54925,102.0,,,,,,,,,
8418,24/3/2021,385,,,CABA,,2266383,904.0,54928,3.0,,,,,,,,,
8419,24/3/2021,385,,,Catamarca,,2266453,70.0,54928,,,,,,,,,,
8420,24/3/2021,385,,,Chaco,,2266633,180.0,54930,2.0,,,,,,,,,
8421,24/3/2021,385,,,Chubut,,2266734,101.0,54930,,,,,,,,,,
8422,24/3/2021,385,,,Córdoba,,2267503,769.0,54936,6.0,,,,,,,,,
8423,24/3/2021,385,,,Corrientes,,2267847,344.0,54937,1.0,,,,,,,,,
8424,24/3/2021,385,,,Entre Ríos,,2267974,127.0,54937,,,,,,,,,,
8425,24/3/2021,385,,,Formosa,,2267994,20.0,54937,,,,,,,,,,
8426,24/3/2021,385,,,Jujuy,,2268017,23.0,54939,2.0,,,,,,,,,
8427,24/3/2021,385,,,La Pampa,,2268084,67.0,54939,,,,,,,,,,
8428,24/3/2021,385,,,La Rioja,,2268109,25.0,54939,,,,,,,,,,
8429,24/3/2021,385,,,Mendoza,,2268278,169.0,54940,1.0,,,,,,,,,
8430,24/3/2021,385,,,Misiones,,2268416,138.0,54940,,,,,,,,,,
8431,24/3/2021,385,,,Neuquén,,2268548,132.0,54940,,,,,,,,,,
8432,24/3/2021,385,,,Río Negro,,2268633,85.0,54941,1.0,,,,,,,,,
8433,24/3/2021,385,,,Salta,,2268722,89.0,54941,,,,,,,,,,
8434,24/3/2021,385,,,San Juan,,2268761,39.0,54941,,,,,,,,,,
8435,24/3/2021,385,,,San Luis,,2268762,1.0,54941,,,,,,,,,,
8436,24/3/2021,385,,,Santa Cruz,,2268879,117.0,54942,1.0,,,,,,,,,
8437,24/3/2021,385,,,Santa Fe,,2269449,570.0,54944,2.0,,,,,,,,,
8438,24/3/2021,385,,,Santiago del Estero,,2269547,98.0,54945,1.0,,,,,,,,,
8439,24/3/2021,385,,,Tierra del Fuego,,2269609,62.0,54946,1.0,,,,,,,,,
8440,24/3/2021,385,,,Tucumán,,2269877,268.0,54946,,,,,,,,,,
8441,24/3/2021,385,,,Indeterminado,,2269877,0.0,54946,0.0,,,,,,,,,
8442,25/3/2021,386,,,Buenos Aires,,2273579,3702.0,55010,64.0,,,,,,,,,
8443,25/3/2021,386,,,CABA,,2274977,1398.0,55014,4.0,,,,,,,,,
8444,25/3/2021,386,,,Catamarca,,2275060,83.0,55014,,,,,,,,,,
8445,25/3/2021,386,,,Chaco,,2275185,125.0,55015,1.0,,,,,,,,,
8446,25/3/2021,386,,,Chubut,,2275314,129.0,55024,9.0,,,,,,,,,
8447,25/3/2021,386,,,Córdoba,,2276037,723.0,55025,1.0,,,,,,,,,
8448,25/3/2021,386,,,Corrientes,,2276065,28.0,55029,4.0,,,,,,,,,
8449,25/3/2021,386,,,Entre Ríos,,2276201,136.0,55030,1.0,,,,,,,,,
8450,25/3/2021,386,,,Formosa,,2276258,57.0,55030,,,,,,,,,,
8451,25/3/2021,386,,,Jujuy,,2276296,38.0,55031,1.0,,,,,,,,,
8452,25/3/2021,386,,,La Pampa,,2276383,87.0,55033,2.0,,,,,,,,,
8453,25/3/2021,386,,,La Rioja,,2276421,38.0,55033,,,,,,,,,,
8454,25/3/2021,386,,,Mendoza,,2276608,187.0,55037,4.0,,,,,,,,,
8455,25/3/2021,386,,,Misiones,,2276731,123.0,55040,3.0,,,,,,,,,
8456,25/3/2021,386,,,Neuquén,,2276811,80.0,55055,15.0,,,,,,,,,
8457,25/3/2021,386,,,Río Negro,,2276895,84.0,55059,4.0,,,,,,,,,
8458,25/3/2021,386,,,Salta,,2276965,70.0,55061,2.0,,,,,,,,,
8459,25/3/2021,386,,,San Juan,,2277057,92.0,55062,1.0,,,,,,,,,
8460,25/3/2021,386,,,San Luis,,2277147,90.0,55064,2.0,,,,,,,,,
8461,25/3/2021,386,,,Santa Cruz,,2277228,81.0,55065,1.0,,,,,,,,,
8462,25/3/2021,386,,,Santa Fe,,2277672,444.0,55085,20.0,,,,,,,,,
